tweet,label,lang
Έλα πείτε ποιος μίλησε από την παραγωγή στην Κάτια και της είπε να μαζευτεί #gntmgr #Gntmgr,0,GR
"@USER Φίλε αυτά πιστεύκουν οι άθρωποι δικαίωμα τους δημοκρατία έχουμε, να τους σιέρουνται όσοι πρόσφυγες τους ψηφίζουν αλλά έχουμε δικαίωμα τζε οι υπόλοιποι να επιχειρηματολογούμε στην πολιτική κορρεκτίλα τους.",0,GR
Πρωθυπουργός εν ενεργεία και καταλαμβάνει τη τέταρτη θέση στη δημοτικότητα των πολιτικών αρχηγών. Τελικά θα είναι μεγαλύτερη....#ερχεται_ΠΟΥΤΣΑ #ερχεται_ΚΑΡΑΠΟΥΤΣΑ #syriza_xeftiles #Ευρωεκλογές2019 #Μητσοτακης,0,GR
Και κάπως έτσι αγαπητοί μου θα δικαιολογήσουν το πάρτυ στο μεγάλο φαγοπότι που ετοιμάζουν... με χρυσά κουτάλια κ μασέλες βαλμένες στην πρίζα! #Εκλογες_2019 #ΝΔ_ξεφτιλες,0,GR
"@USER Τά λεφτά δεν φτιάχνουν τόν άνθρωπο, ιδού το αποτέλεσμα, απλά τόν κάνουν μούμια, και από μία όμορφη γυναίκα μετατρέπεται σε μία έξυπνη γριά,⭐",0,GR
"κουβεντα ΓΙΑ ΑΥΤΑ οι #ΝΔ_ξεφτιλες κ τα τσιρακια της #προπαγανδας στους καφενεδες!ξερουν βλεπεις τι να ταιζουν τα χρυσοψαρα κ τους #σανοφαγους της χωρας! ΚΑΙ ΝΑ ΧΡΕΩΝΟΥΝ ΤΗΝ ΧΩΡΑ 400 ΔΙΣ ευρω! που θα πληρωσεις ΕΣΥ ηλιθιε,αν τους δωσεις ψηφο!#Εκλογες_2019",1,GR
#gntmgr Τον ατελείωτο είχε,0,GR
"Εμείς τι κάνουμε; Ουτε τη δική μας εκεί κλείνουμε, ούτε τη δική τους από εδώ διώχνουμε. Γιατι μας αρέσει η δική τους εδώ για να χαϊδεύει τις γυναίκες μας ο ερωτιαρης ΒενεζουελανοΜαδουρος Πρεσβυς! Συντροφικές ""συνευρεσεις""!",0,GR
Δηλαδή εγώ άμα ντυθώ Μάγια η μέλισσα μεταδίδω το μήνυμα κατά του αφανισμού των μελισσών και υπέρ της διάσωσης του πλανήτη; #GNTMgr,0,GR
Την καλησπερα μου στην Κεισι #gntmgr,0,GR
Βάζεις τον πούτσο σου στη φωτιά για τον κόσμο ότι δεν είναι μαλάκας;,1,GR
Πιστεύω το illusion museum ειναι απεικόνιση του τι γίνεται στο μυαλό της ελευθερίας #gntmgr,0,GR
Οι FF σαν φραγκόκοτες που είναι μόνο με φραγκόκοτες θα μπορούσαν να φωτογραφηθούν #gntmgr,1,GR
@USER .. Λαουρι πρωταθλητης σερι 3 χρονιες και βαγγελακη για παντα στο λιμανι ρε... Χωρις μπετ ρε; Τοσο απάνθρωπος εισαι;,0,GR
@USER Σαπιο ειναι το μουνι που σε πεταγε απτυχημενη αποβολη,1,GR
"@USER Ο Θωμάς λέει «έφερες 3ο μνημόνιο; είσαι ίδιος». Κι εγώ αναρωτιέμαι, με τη φόρα που είχαν πάρει ΝΔ – ΠΑΣΟΚ θα κάναν τα ίδια με τον ΣΥΡΙΖΑ; πχ:",0,GR
"@USER Τι ρωτάς ..; Στο ελλαντα είσαι προφανώς και δεν έχουν ιδέα ... Μόνο πρόσωπα ψηφίζουν ""μεσσίες"" του πούτσου και του ρουσφετιου",1,GR
@USER εισαι εσυ εισαι εσυ ...γάτα,0,GR
"Αντί η #κυβερνηση_τσιρκο να στείλει πίσω στις πατρίδες τους τους πρόσφυγες με το τέλος τού πολεμου, νομοθέτησε ""επανένωση οικογενειών""! #μεταναστευτικο",0,GR
"Στον #skai_xeftiles σήμερα, όποια κι' αν ήταν η ερώτηση, ο Καρατζαφύρερ άρχιζε την απάντηση με το αγαπημένο του κλισέ: ""Έχω την αίσθηση..."". Ορέ Καρατζαφύρερ, εντάξει. Την ""αίσθηση"" την έχεις. Συναίσθηση τί είσαι, έχεις;",1,GR
"@USER Ειναι ένας μαλάκας με πολλά προφίλ, σαν την λερναία ύδρα είναι αυτοί κόβεις ένα κεφάλι βγαίνουν δέκα",1,GR
Όταν πας για το #gntmgr αλλά σε βρίσκει γύρισμα του #MasterChef,0,GR
"Γιατί μωρέ, ούτε εσύ συμφωνείς με τα πολύ ναζιστικά ε; #ξεφτιλες_δεξοι",0,GR
"Σε ποιο πολιτισμενο, ""δυτικό"" κράτος μωρέ μαλακες έχουν δικαίωμα εκλαιγεσθαι τύποι που πετάνε σεξιστικα υπονοούμενα για καθαριστριες και δε συμμαζεύεται και αρχηγοί κομμάτων που δηλώνουν ανοιχτά ότι ""τις περισσότερες δουλειές στο σπίτι τις κάνει η νοικυρα"";",1,GR
#GNTMgr ανατροπη θα ειναι να φτασει η κατια στις 3 τελευταιες να χεστει πανω της,1,GR
Από couple goals πάντως εμείς καθόμαστε στον καναπέ τρώγοντας σπόρια βλεποντας #GNTMgr,0,GR
Κάτω απ αυτή την σπάνια ομορφιά ήταν μια βαρετή γυναικα,1,GR
#GynaikaXwrisOnoma μάνες σαν την Λίλιαν που χειραγωγούν τα παιδιά τους μου τη δίνουν αφάνταστα!,0,GR
Στον ευρηκα έπρεπε να πάει η χρυσή #kalomesimeraki,0,GR
Όλες τις γλώσσες εδώ στο #kokkinopotami θα τις μάθουμε,0,GR
'Η Γερμανία να πάρει πρόσφυγες από τα ελληνικά νησιά',0,GR
#Giatinparea για χαλάλι,0,GR
Καλή μουσίτσα κι εσύ Μίλτο ο όμοιος ομοίον #kokkinopotami,0,GR
"Ασημίνα εγω στα 27 κοίταγα να εξελιξω τον εαυτο μου! Προσωπικά, επαγγελματικά κτλ! Δεν καθόμουνα να ξεκατινιαζομαι με τα 20χρονα κ να τα παίρνω κ στα σοβαρα! Δεν σου φταινε αυτα αν εσύ εισαι κομπλεξαρα του κέρατα! #GNTMgr",1,GR
Καλά κάνεις Λίλιαν #gynaikaxwrisonoma,0,GR
το πνιξε το ζωντανο η σκροφα η κατια! #gntmgr μαρη να ποζαρεις ειπαμε οχι να σφαξεις,0,GR
Πως πάει έτσι η Σουζάνα ; #gntmgr,0,GR
"@USER Και περα από όλα τα άλλα είσαι και στούρνο. Τι παλεοπασόκος κ μαλακίες λες, Κυπριος είμαι, ουτε καν ψηφίζω στην Ελλάδα. Αυτά είναι τα πολιτικά σ επιχειρήματα ρε χάχα, να λες ότι θα ρθει σπίτι μου ο Κουφοντίνας. Λαλέψατε με τον Τοτό που βάλατε για αρχηγό της ΝΔ δεν ξερετε τι λετε",1,GR
@USER Ξεκλείδωσες μωρή;,0,GR
"""Και τη Σουζανα που ειναι τοπ μοντελ"" #GNTMgr",0,GR
"Καλε τι φρικαλέο μακιγιάζ είναι αυτό ;,; #shoppingstar",0,GR
"Μαρινα, θα παμε στο Σπιτι, δεν θα παμε ; Θα σε βρουν 2 μετρα κατω απο την Γη ! #GNTMgr",0,GR
"Να δείξουν αλληλεγγύη στους πρόσφυγες ,ζήτησε από τους Έλληνες ο κυβερνητικός εκπρόσωπος και σωστά , αλλά ως αντιπολίτευση είχαν αφηνιασει με ακραία ρητορική εναντίον τους .Δεν είναι κακό να τους το θυμίζεις.'Οτι σπείρεις... #ΚυβερνησηΜητσοτακης #προσφυγικο",0,GR
"Η Κάτια μου θυμίζει τις τύπισσες στο σχολείο που το έπαιζαν μουναρες και τα κοτσια τους έφταναν μόνο μεχρι να τα βάλουν με τους πιο ""ήπιους"" #gntmgr",0,GR
Είναι 23:15 Ο @USER έχει να μιλήσει 2 ώρες Που είσαι Γιώργη ; Ανησυχώ,0,GR
Ο Κερέμ μου θυμίζει τον Ορφέα Αυγουστίδη.. #kokkinopotami,0,GR
@USER Δεν ελεγε αυτο ακριβως. Ηταν παραποιημενη φραση σαν το λεφτα υπαρχουν. Παρ ολα αυτα η λυση ειναι το εξωτερικο για οσους δεν εχουν μελλον εδω. Για οσους ξερουν οτι οποιος κι αν ειναι πανω δεν θα αλλαξει ποτε κατι η λυση ειναι να πανε ολοι οι πολιτικοι στο διαολο. Πολλα περασαμε,1,GR
Ντόσει το πεναλντυ ! Ντόσει Ντόσειιι... #gntmgr,0,GR
@USER Και εγώ κ η γυναίκα μου αλλά κ τα παιδιά μου το ίδιο πάθαμε Το ψάχναμε Στο γερόντι που έχει ταλαιπωρηθεί κ από την αναμονή το δε πα στο διάολο βγαίνει πιο εύκολα,0,GR
@USER Εσυ που παραπονιέσαι για τη διαιτησία τότε τί είσαι; Κλαίω που κλαις αλήθεια.,0,GR
"Είσαι υποψήφιος και θες να εκλεγείς από την πρώτη κιόλας Κυριακή; Στείλε ""ΤΑΜΑ"" (κενό) το όνομα του Αγίου που θες να σε βοηθήσει και τον Δήμο ή την Περιφέρεια που κατεβαίνεις υποψήφιος,στο 15666. Χρέωση 5.70...",0,GR
Έχει καταντήσει το Πρώτων Βοηθειών όταν βγαίνουν στο πλατώ. #gntmgr,0,GR
Όταν βλέπω την από το πουθενά ορμώμενοι αυτοπεποίθηση της Ασημίνας #GNTMgr,0,GR
Όχι μωρη Σπυ. Τυχαια δεν εισαι εκει. Χαρη στον εξωστη εισαι. Πατσαβουρομουνα #MasterChefGR,1,GR
Την ηλιανα κ τον σνικ γιατι παντα οι φοτο τους ειναι με την πλατη τους; Μαλον ο σνικ εχει βαρυ χερι κ δεν πλησιάζουν #kalomesimeraki,0,GR
@USER Μόνο αν είσαι λεσβία,1,GR
"Ειδηση, ο Μπρατης διαβαζε super Κατερινα το '85 #gntmgr",0,GR
Ο ΤΣΙΠΡΑΣ ΤΟΥ ΧΑΙΔΕΥΕ ΤΑ ΑΥΤΙΆ ΕΛΠΙΖΟΝΤΑΣ ΣΕ ΨΗΦΟΥΣ ΤΏΡΑ ΠΉΡΕ ΤΑ ΑΡΧΙΔΙΑ ΤΟΥ ΑΠΟ ΑΥΤΟΥΣ ΤΟΝ ΠΟΥΛΟ ΤΣΙΠΡΑ ΠΡΟΔΟΤΗ,1,GR
@USER Είσαι πολύ καύλα Μυρτώ συνέχισε έτσι,1,GR
"@USER Εγω απο την αλλη σε καθε επεισοδιο, οποια και να φύγει χαιρομαι... #gntmgr",0,GR
Ποσο κουκλα πια #GNTMgr,0,GR
#GNTMgr να βάλουμε όλοι από 1€ να πάρουμε στην Κάτια μια ντουζίνα σουτιέν ρε παιδιά,1,GR
"@USER Μην είσαι τόσο αισιόδοξος Σύντροφε. Πρόκειται για πάνελς. Δοκάρια και κολόνες δεν υπάρχουν. Για μη σεισμογενείς χώρες, δεν υπάρχει πρόβλημα. Σε χώρες σαν την Ελλάδα, αυτά είναι χάρτινοι πύργοι. Επί πλέον φαντάσου τι θα γίνουν τα πεύκα και τα άλλα δέντρα που χρησιμοποιεί η μέθοδος",0,GR
"@USER Αχ! Κοριτσάκι μου, για λύπη είσαι.",0,GR
Αυτά δεν είναι τίποτα μπροστά σε αυτά που θα υπέφερε ο ελληνικός λαός αν ξανάφερνε στην εξουσία τη συμμορία της χρεοκοπημένης ΝΔ #ΤΟ_ΝΟΥ_ΣΑΣ_ΡΕΜΑΛΙΑ #ΝΔ_Ξεφτιλες,0,GR
"@USER Πρόεδρε δεν νομίζω πως είσαι σε θέση να κρίνεις. Από την συνέντευξη στον Χατζηνικολάου, ειδαμε πως δυσκολεύεσαι στην ανάγνωση.",0,GR
Μιας που μιλάτε για μηνύματα κλπ Κερέμ στείλε σήμερα αν θες μπορώ #kokkinopotami,0,GR
"Ε σοκαριζόμαστε που τα υπερπροωθημένα βύσματά μας, σας κάνουν bullying, ΑΣ ΑΛΛΑΞΟΥΜΕ ΘΕΜΑ, ΧΑΛΙΑ ΕΙΣΤΕ ΟΛΕΣ, ΣΟΥΖΑΝΑ ΕΙΣΑΙ Η ΝΙΚΗΤΡΙΑ #GNTMgr",1,GR
"""Γνωστό μου φαίνεται αυτό το στήθος"" ΧΑΧΑΧΑΧΑΧΑ ΚΛΑΙΩ #kalytera",0,GR
@USER Τι να πονάει βρεεεεεεεε...Που μπαίνεις και ψάχνεις τα προφίλ με ημερομηνίες; Ή αργόσχολος είσαι ή κάπου αποσκοπείς.... ;Άσε μας στην ησυχία μας..Ποιος φυσιολογικός άνθρωπος το κάνει αυτό;τε γεια αλλά είσαι στον υπολογιστή μου print screen...Αλλά έχω και ζωή δική μου. Όταν θα..,0,GR
"Σήμερα πιστεύω ότι θα φύγει η Νίνα, αλλά θα μείνουν τα φρύδια της στο παιχνίδι #gntmgr",1,GR
Να είσαι στην Ελλάδα του 2019 και ακόμα να κάνεις συγκεντρώσεις με σημαίες ντουντούκες και τα σχετικά. Κακό και ξεπερασμένο! #Ευρωεκλογές2019 #Ευρωεκλογες #κατι_γνωστοι_μου,0,GR
Bratis Episode αυριο. Πανω του γυρισμενο το επεισοδιο. Εγω θα μπορεσω μετα τις 22:00 να το δω οπως καθε Τριτη. Μεχρι τοτε θα αναλαβετε δραση και για μενα. #GNTMgr,0,GR
@USER Ρε σαλτα γαμησου που κάνεις κ ερωτήσεις .,1,GR
Ευτυχώς που του Μπράτη δεν του αρέσουν οι γυναίκες θα τον είχε βάλει κ αυτόν στο βρακι της η Κατια #gntmgr,0,GR
@USER Εισαι βλάκας; Απλά ρωτάω.,1,GR
Η σκατοκατια θελει κακια στο αβανταζ! Φαινεται ο χαρακτηρας της! #gntmgr,1,GR
"Μπράβο του που άλλαξε σχολή, ξανάδωσε πανελλήνιες, για να περάσει εκεί που θέλει και να το σπουδάσει. Από εμένα είναι ναι! #TheVoicegr",0,GR
@USER Ψόφα ζαίε,1,GR
Με το ζόρι να γίνει μοντέλο. ΔΕ ΜΠΟΡΕΙ ΛΕΜΕ #gntmgr,0,GR
"@USER Ίσως δεν έχει τύχει να δεις αντίστοιχο σχόλιο για τον Ορέστη όπως λες. Συμφωνώ μόνο στην λανθασμένη κατάχρηση του όρου στις γυναίκες. Ο χαρακτηρισμός κάποιας γυναίκας ως ""τσούλας"", δεν συνεπάγεται τη στέρηση του δικαιώματός της να διαθέτει το σώμα της σε όποιον και όποτε θέλει.",1,GR
Κορίτσια; #gntmgr,0,GR
#gntmgr αυτό το μικρό η Άννα Μαρία άνετα θα μπορούσε να παίξει στην κούκλα του σατανά ...,0,GR
"Εγω θα ψηφίσω Δόγκανο δαγκωτό , ετσι γιατι μ αρέσουν οι μαλακες.... #ekloges #Elections2019",1,GR
#giatinparea ναι το ελληνικό το ξέχασες ενώ στο αγγλικό το πέτυχες τρομάρα σου! Νειμπορχουντ =ο γείτονας Ένα πτυχίο αγγλικών παθαίνει αυτανάφλεξη αυτή τη στιγμή,0,GR
@USER Ότι εσύ είσαι ένας ΑΠΟΤΥΧΗΜΕΝΟΣ πολιτικός που πέρασες και δεν ακουμπησες και το μόνο που ξέρεις να κάνεις είναι να γλύφεις μετράει ;,0,GR
Άλλος μύθος πως οι γυναίκες δεν έχουν καλή αντίληψη του όγκου και των διαστάσεων.Ν ακούσετε μόνο Ελληναρα που σου έχει κλείσει το παρκιγκ για 3 ώρες αφήνοντας χώρο για 1 βέσπα να επιμένει πως χωρά να μπει αμάξι.,0,GR
Ντροπή που κομματικά πουστάκια σαν κι εσένα αναπνέουν. #Γιαννιτσα #μεταναστευτικό,1,GR
Μονοψήφια έκανε χτες το οπεν με τον Μουτσινά στις #ekloges2019 ! Ποσά να αντέξουν πια οι Συριζαίοι ; #giatinparea,0,GR
Τούρκοι ζήτησαν αναγνώριση ελληνικού μαχητικού και o Έλληνας πιλότος απάντησε: «Είμαι ο χάρος κι έρχομαι» di @,0,GR
Ρε Μάριε! Εσυ επρεπε να εισαι 31! Τι ειναι το 18; 18; #TheVoiceGR,0,GR
"Μετα τα ""ΑΡΧΙΔΙΑ"" του Μπιλ! Συνεχίζεται και λετε τον Παυλαρα Τραμπούκο! Αι στο διάολο πια! #poweroflovegr #skaipolxeftiles",1,GR
"#GNTMgr Μου κάνει εντύπωση γιατί προωθούν τόσο την Κάτια όλοι τους , όπως πέρυσι έγινε στο Masterchef με την Σπυριδούλα που ήταν παιδί του Χελμη; Σε ποιανού πρακτορείο μόδας εργάζεται και αυτή και την έχουν έτοιμη νικήτρια στο gntmgr; Τελικά στημένα τα παιχνίδια του STAR!",0,GR
η κεισι ειναι ντυμενη για παρελαση #gntmgr,0,GR
Το τέλος φρίκη . το ο συνεχόμενο ζόρι; #XFactorGR,0,GR
Την πέταξε την βλακεία ο Μπρατης εντωμεταξύ #gntmgr,0,GR
@USER Εχει ξανασυμβει βεβαια με τον Ε. Βενιζελο που πριν τις εκλογες τους λεγανε ταλαιπωρημενους ελληνες προσφυγες και μετα που ψηφισαν Βενιζελο τους ελεγαν τουρκογυφτους..,1,GR
Στέλνω μήνυμα «που εισαι;»...μου απανταει «Καλημερα»... «τα φιλια μας στην ομορφη Καλημερα λοιπον»....,0,GR
@USER Να καλυφθει τηλεοπτικα η Προανακριτικη για την #Novartis .... #κυβερνηση_Μητσοτακη #παρελαση #Βορίδη #gntmgr,0,GR
"Στα Γιαννιτσά,ίσως την πιο ξενοφοβική πόλη της χώρας... Οι μαθητές του ΕΠΑΛ κάνουν πορεία και κατάληψη με αίτημα την αποπομπή των ""λαθρομεταναστών""από τα σχολεία Να χαίρεστε το έργο σας,γιατί δικό σας είναι, #ΝΔ_ξεφτιλες και #μμε_ξεφτιλες #μεταναστευτικό",0,GR
@USER Το μισό # του #erwtasmeta το πιστεύει,0,GR
η μαρτινα σπιτι της βλεπει #gntmgr μην ξεχασεις να διαβασεις και τα τουιτ μας,0,GR
"Η ΕΕ εχει λεφτα να επιδοτησει ΑΓΝΩΣΤΟΥΣ απο 3ες χωρες, αλλα οταν προκειται για τους δικους της πολιτες, το μονο που λεει ειναι λιτοτητα λιτοτητα λιτοτητα. Δεν πατε στο διαολο λεω εγω;",1,GR
Έλα ρε δεσποιναρααααααα #xfactorgr,0,GR
"@USER Άντρες, πεταμένα συναισθήματα (ποια τα γραφει αυτα τα πετυχημένα )",0,GR
"Γνώρισα μου λέει κάποιον κι είμαι πολύ ερωτευμένη, είναι όλα τέλεια εκτός από ένα μικρό πρόβλημα, τι πρόβλημα τη ρωτάω, τελειώνει μόνο με γυναίκες επί πληρωμή μου λέει, ε πού είναι το πρόβλημα της λέω, ΧΡΕΩΝΕ ΤΟΝ ΤΟΝ ΚΑΡΓΙΟΛΗ",1,GR
Ξυπνάς με όρεξη - σου γαμιέται η μέρα. Νόμος,1,GR
Ολόκληρο πάγκο μανάβη έχει κρύψει η άλλη στο δωμάτιο #gntmgr,0,GR
Εγώ βλέποντας την Σπυριδούλα στο τελικό #MasterChefGR #masterchefgr_Xeftiles,0,GR
Απανωτά εγκεφαλικά οι FF. #gntmgr,0,GR
Πέρασε τον φίλο του για αγριογούρουνο και τον πυροβόλησε στο κεφάλι #agriesmelisses #gntmgr,0,GR
Φιλικη συμετοχη Τανιμανιδη;#GNTMgr,0,GR
"@USER Αν βγει η Ελλάδα και ζητήσει διεθνή αστυνόμευση των παραλίων λόγω της ανικανότητας Ερντογάν, οι Τουρκοι θα πάψουν να διώχνουν προς τα εδώ. Γιατί αυτό τρέμουν, την απόβαση θαλάσσιας δύναμης.",0,GR
Ακουγα ενα μνμ στον τηλεφωνητη μου πριν απο λιγο απο ατομο με το οποιο εχω τσακωθει. Νομιζω ειπα αντε γαμησου στον τηλεφωνητη,1,GR
@USER Εγώ ναι μπορεί να είμαι αυτό. Εσύ εισαι ένα μπασταρδο καθηκι που βλεπει εφηβικο ερωτα μεταξυ 14χρονου που δεν ξερει που παν τα τέσσερα και ενος τύπου 3 δεκαετιες μεγαλυτερου που την επεσε σε ενα μικρο κοριτσακι. Καταλαβες αρρωστο καθηκι;,1,GR
"Έλα όλες, κάντε τον... λουτσο!#gntmgr",1,GR
"Στυλιστριουλα, δεν γίνεσαι καλύτερη με το να κοροϊδεύεις #notsorry #shoppingstar",0,GR
Φτασαμε να πηγαίνει έλληνας σε ελληνικό νησί και να του μιλάνε στα αγγλικά #gntmgr,0,GR
Ένα είναι το σίγουρο! Ντύθηκε σαν Αγγλίδα! #shoppingstar,0,GR
@USER Γιατι γελάς ρε δυο άντρες δεν μπορούν να λένε ο ένας τον άλλον αγάπη μου ;,0,GR
17 χρόνια φυγάς; 17χρονια μέσα έπρεπε να τον ξαναέβαζαν! Οχι μπήκε βγήκε! Να χαρώ εγώ δικαιοσύνη! #mesanyxta,0,GR
Εγώ τον συμπαθω το Λιάγκα.. Κραξτε όσο θέλετε. #mesimeri_skai,0,GR
"Ο Γεωργαντας πάντα τόσο βλακας ήταν ή τώρα το έχει πάθει; και αυτή την εκπομπή τη βλέπει κανείς; και αν τη βλέπει έχουν τόσο ενδιαφέρον τα σεξουαλικα των τάχα μου ""σελεμπριτις""; #giatinparea",1,GR
#gntmgr Μωρε δν παει να πεθανει ποιος νοιαζεται;,0,GR
Πανταζάρα αν στις #agriesmelisses δεν σε ήθελαν για τον ρόλο του Σέργιου κακώς δεν πήγες εκεί. Γιατί στο #kokkinopotami δεν σε βλέπουμε και δεν μπορούμε να σε αποθεώσουμε. Υ.Γ:Μέχρι και τον Νικηφόρο θα συμπαθούσα αν τον έκανες εσύ ταλεντάρα μου,0,GR
"#TheVoiceGR Διδάσκω ""αέριαλ"" γιόγκα...είναι γιόγκα μετά από φασολάδα.",0,GR
Εσύ Ασημινουλα μ σάπιο μπρίκ σ έδιναν! Αυγό του φιδιού πια #gntmgr,0,GR
Τα κακομαθημένα που ψάχνουν το υπόλοιπο σπίτι! Ουστ ρε!#erwtasmeta,0,GR
Ρε παιδιά ΙΣΧΥΕΙ ή δεν ισχύει ο νόμος ότι δεν επιτρέπεται η χρήση ζώων σε τηλεοπτικά show ; #gntmgr @USER,0,GR
@USER Είδα κάποιες στατιστικές οι οποίες δεν είναι καταστροφικές αλλά στην Γερμανία έχουν την καλύτερη κατάσταση αναφορικά με την ανεργία που έχει γίνει από την δεκαετία του 60. Επίσης δουλεύουν σε δουλειές που στο μέλλον θα αυτοματοποιηθουν. Κάτι σαν 70% δουλεύουν. οι γυναίκες σπίτι..,0,GR
"Πάει ο Μίλτος, θα τον φάνε τα γκομενάκια #kokkinopotami",0,GR
Η γωγω με λίγη φαντασία δεν μοιάζει με την Πέγκυ Ζήνα #ShoppingStar,0,GR
"Δυο ταπεινοί στίχοι ως φορος τιμής στη #Μεγαλοοικονομου για να μη ξεχαστεί ποτέ! ""Σε λένε Αλέξη και είσαι ηγέτης. Η κάθε σου λέξη, ομόνοια και καταπέλτης"".",0,GR
οτι βρουν παιρνουν τελικα ή οτι ειπε η Αννα -Μαρια; #gntmgr,0,GR
Δεν είναι απορίας άξιο που το #thefinal4gr έχει χαμηλή τηλεθέαση! Το #TheVoiceGR μακράν καλύτερο όπως και τα κριτήρια αξιολόγησής του!,0,GR
⁦@USER⁩ δεν φαντάζομαι να είσαι κανένας από αυτούς εκεί που τράβαγαν μια ώρα πριν βγει ο Τσιπρας #Λαρισα_Τσιπρας,0,GR
Αν και τον συμπαθώ τον Μπράτη πριν το #GNTMGr δεν τον ήξερε κάποιος.,0,GR
Ο Κερέμ νιώθει Θωμάς Κυπραίος στην τοποθεσία background #kokkinopotami,0,GR
Ο Κωστής παραγαμπρακι #GynaikaXwrisOnoma,0,GR
@USER #ερχεται_ΠΟΥΤΣΑ #ερχεται_ΚΑΡΑΠΟΥΤΣΑΚΛΑΡΑ τρολακι του #πρεζεμπορας #sport24,1,GR
@USER Στ' αρχιδια μας,1,GR
#κυρανακης #Γιαννουλης Εδώ βλέπετε το μόνο θηλυκό που δεν κινδυνεύει με βιασμό από τους ισλαμοπίθηκους.,1,GR
Ειπε καμπυλες; Μαλακα ειπε ΚΑΜΠΥΛΕΣ; #shoppingstar,1,GR
Η κομπλαρει φοβερα λογω καμερας η εχει καποιο προβλημα #shoppingstar,0,GR
@USER Όντως αυτές δεν είναι εθνικές εκλογές....εσύ όμως ρε κατσαπλιά είσαι ο Εθνικός μας Μαλάκας,1,GR
"Ψυχολογικός Φάρος ; Για να θεωρηθεί μια γυναίκα κακοποιημένη, δε χρειάζονται πάντα πληγές στο σώμα της... Μπορεί να υπάρχουν στην ψυχή της… via @USER",0,GR
@USER Πιό μαλάκας πεθαίνεις.Θανάση πάρε μερικά σπίτι σου.Μη μας..λές ! Δείξε μας και άσε τις μαλακίες..,1,GR
"Ο Παπαζήσης έχει σαφώς βελτιωθεί, αλλά πιστεύω ότι είναι κάπως αδύναμη επιλογή για πρωταγωνιστή σε μια τέτοια σειρά, είναι καλός αλλά πιστεύω κάποιος άλλος θα είχε απογειώσει τον ρόλο, π.χ. Ανδρέας Κωσταντίνου, ηθοποιαρα. #kokkinopotami",0,GR
Κατσε Αννα και Κατια θα κλαψετε σε λιγο! #GNTMgr,0,GR
μετα την αννα μπανανα εχουμε τη κατια παρων #gntmgr,0,GR
@USER φυσικα! φωτογραφηση Μυκονο και με κοτες! καρφωνει η Μαρινα οτι η Κατια κανει μπουλινγκ στην Ελευθερια! #gntmgr,0,GR
@USER Είσαι εκεί γιά να μην συμβεί ξανά... θα ελεγχθείς αυστηρά την Δευτέρα...,0,GR
Πάρτε ρε μαλακες τα φυλλάδια που μοιράζουν τα παιδιά. Κι ας τα πάτε μετά για ανακύκλωση,1,GR
"Τι έχουν στο μυαλό τους (και την ζωή τους) οι γυναίκες που μιλάνε για παρενοχληση/παραβίαση. Τι ΔΕΝ έχουν στο μυαλό τους οι άντρες όταν λένε notallmen και ""μην είστε οργισμένες, εμείς θέλουμε να σας φροντίζουμε""",0,GR
Βάλτε την σουζανα στην ταράτσα πάλι να κατέβει..... Η γαζελα δεν μπορεί την ελαφριά κλίση....! #gntmgr,0,GR
αν πας σε μεταλλαδικο με ασπρα ρουχα εισαι σα το γαλα μες στη μυγα,0,GR
Πρωινές αμπελοφιλοσοφίες #GNTMgr,0,GR
Γουινι εντ ρεμπα μπαντ τσικι τσικι μπουμ μπουμ #xfactorgr,0,GR
Πάλι καλά που ήξερε και τα λόγια του το βλαμμένο το μπατσονι.. μιλάμε για ερασιτεχνισμό όχι αστεία #erwtasmeta,1,GR
"Για καρω εισαι καρταλι , σαν τραπεζομάντηλο έγινες #shoppingstar",0,GR
Γατάκια δείτε εδω μαγικό με μπαλόνι απο τη ρουλα #gntmgr,0,GR
Σαν την Ava max η φωνή της #TheVoiceGR,0,GR
Σκουλε μη τα βάζεις με την Άννα Μαρία γιατί θα σε σφάξει στον ύπνο σου... #GNTMgr,0,GR
Το να πρεπει να κυνηγάνε τα ζωντανα ειναι μερος του να είναι μονδελα; #gntmgr,0,GR
ΤΟ ΜΠΕΓΝΗ ΡΕ ΤΟ ΜΠΕΓΝΗ; Τον έφαγες μωρή να νιώθεις τυψεις για μια ζωή τώρα. Λέτε να σκοτώθηκε; #gynaikaxwrisonoma,0,GR
ΓΙΑ ΘΥΜΙΣΤΕ ΜΟΥ..Ο ΣΚΟΥΛΟΣ ΗΤΑΝ ΑΥΤΟΣ ΠΟΎ ΠΑΡΟΤΡΥΝΕ ΤΗΝ ΚΑΤΙΑ ΝΑ ΠΑΕΙ ΣΤΟ GNTM; #gntmgr #gntm #gntm2,0,GR
"@USER Ο Τριανταφυλλόπουλος ασχολήθηκε ενεργά με το noor1 , πήγε συνάντησε τον Γιαννουσακη στη φυλακή και επίσης κατέθεσε ο ίδιος έγγραφο στην δικαιοσύνη για τα εμβάσματα που του παρέδωσε ο ίδιος, αφήστε τις δικαιολογίες της πλάκας",0,GR
Είναι ιδέα μου ή η Άννα περπαταγε με ανοιχτά τα πόδια σαν χεσμενη; #gntmgr,1,GR
